Unnamed: 0,date,n_sick,calls,n_duty,n_sby,sby_need,dafted,Outlier,date_str,weekofyear,date_weekday,weekday_weekofyear,day,month,year,month_int,season,Feiertage,schulferien,avg_7,avg_8,avg_9,avg_10,avg_11,avg_12,avg_13,avg_14,avg_15,avg_16,avg_17,avg_18,avg_19,avg_20,avg_21,avg_22,avg_23,avg_24,avg_25,avg_26,avg_27,avg_28,avg_29,avg_30
458,2017-07-03,60,8802.0,1800,90,21.0,0.0,False,2017-07-03,27,Mon,Mon 27,03,Jul,2017,7,Summer,0,0,22.0,19.25,17.11111111111111,15.4,43.90909090909091,48.083333333333336,46.0,42.714285714285715,39.86666666666667,41.8125,39.35294117647059,37.166666666666664,35.21052631578947,33.45,31.857142857142858,30.40909090909091,29.08695652173913,27.875,28.32,27.23076923076923,26.22222222222222,25.285714285714285,24.413793103448278,23.6
459,2017-07-04,48,9228.0,1800,90,94.0,4.0,False,2017-07-04,27,Tue,Tue 27,04,Jul,2017,7,Summer,0,0,22.0,19.25,17.11111111111111,15.4,43.90909090909091,48.083333333333336,46.0,42.714285714285715,39.86666666666667,41.8125,39.35294117647059,37.166666666666664,35.21052631578947,33.45,31.857142857142858,30.40909090909091,29.08695652173913,27.875,28.32,27.23076923076923,26.22222222222222,25.285714285714285,24.413793103448278,23.6
460,2017-07-05,49,10398.0,1800,90,329.0,239.0,True,2017-07-05,27,Wed,Wed 27,05,Jul,2017,7,Summer,0,0,22.0,19.25,17.11111111111111,15.4,43.90909090909091,48.083333333333336,46.0,42.714285714285715,39.86666666666667,41.8125,39.35294117647059,37.166666666666664,35.21052631578947,33.45,31.857142857142858,30.40909090909091,29.08695652173913,27.875,28.32,27.23076923076923,26.22222222222222,25.285714285714285,24.413793103448278,23.6
461,2017-07-06,46,7578.0,1800,90,0.0,0.0,False,2017-07-06,27,Thu,Thu 27,06,Jul,2017,7,Summer,0,0,22.0,19.25,17.11111111111111,15.4,43.90909090909091,48.083333333333336,46.0,42.714285714285715,39.86666666666667,41.8125,39.35294117647059,37.166666666666664,35.21052631578947,33.45,31.857142857142858,30.40909090909091,29.08695652173913,27.875,28.32,27.23076923076923,26.22222222222222,25.285714285714285,24.413793103448278,23.6
462,2017-07-07,44,7314.0,1800,90,0.0,0.0,False,2017-07-07,27,Fri,Fri 27,07,Jul,2017,7,Summer,0,0,22.0,19.25,17.11111111111111,15.4,43.90909090909091,48.083333333333336,46.0,42.714285714285715,39.86666666666667,41.8125,39.35294117647059,37.166666666666664,35.21052631578947,33.45,31.857142857142858,30.40909090909091,29.08695652173913,27.875,28.32,27.23076923076923,26.22222222222222,25.285714285714285,24.413793103448278,23.6
463,2017-07-08,43,7398.0,1800,90,0.0,0.0,False,2017-07-08,27,Sat,Sat 27,08,Jul,2017,7,Summer,0,0,22.0,19.25,17.11111111111111,15.4,43.90909090909091,48.083333333333336,46.0,42.714285714285715,39.86666666666667,41.8125,39.35294117647059,37.166666666666664,35.21052631578947,33.45,31.857142857142858,30.40909090909091,29.08695652173913,27.875,28.32,27.23076923076923,26.22222222222222,25.285714285714285,24.413793103448278,23.6
464,2017-07-09,46,7878.0,1800,90,0.0,0.0,False,2017-07-09,27,Sun,Sun 27,09,Jul,2017,7,Summer,0,0,22.0,19.25,17.11111111111111,15.4,43.90909090909091,48.083333333333336,46.0,42.714285714285715,39.86666666666667,41.8125,39.35294117647059,37.166666666666664,35.21052631578947,33.45,31.857142857142858,30.40909090909091,29.08695652173913,27.875,28.32,27.23076923076923,26.22222222222222,25.285714285714285,24.413793103448278,23.6
465,2017-07-10,49,7200.0,1800,90,0.0,0.0,False,2017-07-10,28,Mon,Mon 28,10,Jul,2017,7,Summer,0,0,22.0,19.25,17.11111111111111,15.4,43.90909090909091,48.083333333333336,46.0,42.714285714285715,39.86666666666667,41.8125,39.35294117647059,37.166666666666664,35.21052631578947,33.45,31.857142857142858,30.40909090909091,29.08695652173913,27.875,28.32,27.23076923076923,26.22222222222222,25.285714285714285,24.413793103448278,23.6
466,2017-07-11,47,7872.0,1800,90,0.0,0.0,False,2017-07-11,28,Tue,Tue 28,11,Jul,2017,7,Summer,0,0,22.0,19.25,17.11111111111111,15.4,43.90909090909091,48.083333333333336,46.0,42.714285714285715,39.86666666666667,41.8125,39.35294117647059,37.166666666666664,35.21052631578947,33.45,31.857142857142858,30.40909090909091,29.08695652173913,27.875,28.32,27.23076923076923,26.22222222222222,25.285714285714285,24.413793103448278,23.6
467,2017-07-12,49,7524.0,1800,90,0.0,0.0,False,2017-07-12,28,Wed,Wed 28,12,Jul,2017,7,Summer,0,0,22.0,19.25,17.11111111111111,15.4,43.90909090909091,48.083333333333336,46.0,42.714285714285715,39.86666666666667,41.8125,39.35294117647059,37.166666666666664,35.21052631578947,33.45,31.857142857142858,30.40909090909091,29.08695652173913,27.875,28.32,27.23076923076923,26.22222222222222,25.285714285714285,24.413793103448278,23.6
468,2017-07-13,53,6960.0,1800,90,0.0,0.0,False,2017-07-13,28,Thu,Thu 28,13,Jul,2017,7,Summer,0,0,22.0,19.25,17.11111111111111,15.4,43.90909090909091,48.083333333333336,46.0,42.714285714285715,39.86666666666667,41.8125,39.35294117647059,37.166666666666664,35.21052631578947,33.45,31.857142857142858,30.40909090909091,29.08695652173913,27.875,28.32,27.23076923076923,26.22222222222222,25.285714285714285,24.413793103448278,23.6
469,2017-07-14,59,9354.0,1800,90,130.0,40.0,False,2017-07-14,28,Fri,Fri 28,14,Jul,2017,7,Summer,0,0,22.0,19.25,17.11111111111111,15.4,43.90909090909091,48.083333333333336,46.0,42.714285714285715,39.86666666666667,41.8125,39.35294117647059,37.166666666666664,35.21052631578947,33.45,31.857142857142858,30.40909090909091,29.08695652173913,27.875,28.32,27.23076923076923,26.22222222222222,25.285714285714285,24.413793103448278,23.6
470,2017-07-15,62,8808.0,1800,90,24.0,0.0,False,2017-07-15,28,Sat,Sat 28,15,Jul,2017,7,Summer,0,0,22.0,19.25,17.11111111111111,15.4,43.90909090909091,48.083333333333336,46.0,42.714285714285715,39.86666666666667,41.8125,39.35294117647059,37.166666666666664,35.21052631578947,33.45,31.857142857142858,30.40909090909091,29.08695652173913,27.875,28.32,27.23076923076923,26.22222222222222,25.285714285714285,24.413793103448278,23.6
471,2017-07-16,71,8982.0,1800,90,68.0,0.0,False,2017-07-16,28,Sun,Sun 28,16,Jul,2017,7,Summer,0,0,46.714285714285715,53.5,59.0,53.1,66.36363636363636,60.833333333333336,67.15384615384616,82.14285714285714,100.6,94.3125,88.76470588235294,83.83333333333333,79.42105263157895,75.45,71.85714285714286,68.5909090909091,65.6086956521739,62.875,60.36,58.03846153846154,55.888888888888886,59.82142857142857,64.34482758620689,66.76666666666667
472,2017-07-17,69,9336.0,1800,90,137.0,47.0,False,2017-07-17,29,Mon,Mon 29,17,Jul,2017,7,Summer,0,0,46.714285714285715,53.5,59.0,53.1,66.36363636363636,60.833333333333336,67.15384615384616,82.14285714285714,100.6,94.3125,88.76470588235294,83.83333333333333,79.42105263157895,75.45,71.85714285714286,68.5909090909091,65.6086956521739,62.875,60.36,58.03846153846154,55.888888888888886,59.82142857142857,64.34482758620689,66.76666666666667
473,2017-07-18,66,9624.0,1800,90,191.0,101.0,False,2017-07-18,29,Tue,Tue 29,18,Jul,2017,7,Summer,0,0,46.714285714285715,53.5,59.0,53.1,66.36363636363636,60.833333333333336,67.15384615384616,82.14285714285714,100.6,94.3125,88.76470588235294,83.83333333333333,79.42105263157895,75.45,71.85714285714286,68.5909090909091,65.6086956521739,62.875,60.36,58.03846153846154,55.888888888888886,59.82142857142857,64.34482758620689,66.76666666666667
474,2017-07-19,59,9534.0,1800,90,166.0,76.0,False,2017-07-19,29,Wed,Wed 29,19,Jul,2017,7,Summer,0,0,46.714285714285715,53.5,59.0,53.1,66.36363636363636,60.833333333333336,67.15384615384616,82.14285714285714,100.6,94.3125,88.76470588235294,83.83333333333333,79.42105263157895,75.45,71.85714285714286,68.5909090909091,65.6086956521739,62.875,60.36,58.03846153846154,55.888888888888886,59.82142857142857,64.34482758620689,66.76666666666667
475,2017-07-20,56,7152.0,1800,90,0.0,0.0,False,2017-07-20,29,Thu,Thu 29,20,Jul,2017,7,Summer,0,1,46.714285714285715,53.5,59.0,53.1,66.36363636363636,60.833333333333336,67.15384615384616,82.14285714285714,100.6,94.3125,88.76470588235294,83.83333333333333,79.42105263157895,75.45,71.85714285714286,68.5909090909091,65.6086956521739,62.875,60.36,58.03846153846154,55.888888888888886,59.82142857142857,64.34482758620689,66.76666666666667
476,2017-07-21,54,8052.0,1800,90,0.0,0.0,False,2017-07-21,29,Fri,Fri 29,21,Jul,2017,7,Summer,0,1,46.714285714285715,53.5,59.0,53.1,66.36363636363636,60.833333333333336,67.15384615384616,82.14285714285714,100.6,94.3125,88.76470588235294,83.83333333333333,79.42105263157895,75.45,71.85714285714286,68.5909090909091,65.6086956521739,62.875,60.36,58.03846153846154,55.888888888888886,59.82142857142857,64.34482758620689,66.76666666666667
477,2017-07-22,51,8190.0,1800,90,0.0,0.0,False,2017-07-22,29,Sat,Sat 29,22,Jul,2017,7,Summer,0,1,46.714285714285715,53.5,59.0,53.1,66.36363636363636,60.833333333333336,67.15384615384616,82.14285714285714,100.6,94.3125,88.76470588235294,83.83333333333333,79.42105263157895,75.45,71.85714285714286,68.5909090909091,65.6086956521739,62.875,60.36,58.03846153846154,55.888888888888886,59.82142857142857,64.34482758620689,66.76666666666667
478,2017-07-23,55,7686.0,1800,90,0.0,0.0,False,2017-07-23,29,Sun,Sun 29,23,Jul,2017,7,Summer,0,1,46.714285714285715,53.5,59.0,53.1,66.36363636363636,60.833333333333336,67.15384615384616,82.14285714285714,100.6,94.3125,88.76470588235294,83.83333333333333,79.42105263157895,75.45,71.85714285714286,68.5909090909091,65.6086956521739,62.875,60.36,58.03846153846154,55.888888888888886,59.82142857142857,64.34482758620689,66.76666666666667
479,2017-07-24,62,7530.0,1800,90,0.0,0.0,False,2017-07-24,30,Mon,Mon 30,24,Jul,2017,7,Summer,0,1,46.714285714285715,53.5,59.0,53.1,66.36363636363636,60.833333333333336,67.15384615384616,82.14285714285714,100.6,94.3125,88.76470588235294,83.83333333333333,79.42105263157895,75.45,71.85714285714286,68.5909090909091,65.6086956521739,62.875,60.36,58.03846153846154,55.888888888888886,59.82142857142857,64.34482758620689,66.76666666666667
480,2017-07-25,59,8400.0,1800,90,0.0,0.0,False,2017-07-25,30,Tue,Tue 30,25,Jul,2017,7,Summer,0,1,46.714285714285715,53.5,59.0,53.1,66.36363636363636,60.833333333333336,67.15384615384616,82.14285714285714,100.6,94.3125,88.76470588235294,83.83333333333333,79.42105263157895,75.45,71.85714285714286,68.5909090909091,65.6086956521739,62.875,60.36,58.03846153846154,55.888888888888886,59.82142857142857,64.34482758620689,66.76666666666667
481,2017-07-26,61,7956.0,1800,90,0.0,0.0,False,2017-07-26,30,Wed,Wed 30,26,Jul,2017,7,Summer,0,1,46.714285714285715,53.5,59.0,53.1,66.36363636363636,60.833333333333336,67.15384615384616,82.14285714285714,100.6,94.3125,88.76470588235294,83.83333333333333,79.42105263157895,75.45,71.85714285714286,68.5909090909091,65.6086956521739,62.875,60.36,58.03846153846154,55.888888888888886,59.82142857142857,64.34482758620689,66.76666666666667
482,2017-07-27,55,8400.0,1800,90,0.0,0.0,False,2017-07-27,30,Thu,Thu 30,27,Jul,2017,7,Summer,0,1,46.714285714285715,53.5,59.0,53.1,66.36363636363636,60.833333333333336,67.15384615384616,82.14285714285714,100.6,94.3125,88.76470588235294,83.83333333333333,79.42105263157895,75.45,71.85714285714286,68.5909090909091,65.6086956521739,62.875,60.36,58.03846153846154,55.888888888888886,59.82142857142857,64.34482758620689,66.76666666666667
483,2017-07-28,56,7104.0,1800,90,0.0,0.0,False,2017-07-28,30,Fri,Fri 30,28,Jul,2017,7,Summer,0,1,46.714285714285715,53.5,59.0,53.1,66.36363636363636,60.833333333333336,67.15384615384616,82.14285714285714,100.6,94.3125,88.76470588235294,83.83333333333333,79.42105263157895,75.45,71.85714285714286,68.5909090909091,65.6086956521739,62.875,60.36,58.03846153846154,55.888888888888886,59.82142857142857,64.34482758620689,66.76666666666667
484,2017-07-29,52,8724.0,1800,90,0.0,0.0,False,2017-07-29,30,Sat,Sat 30,29,Jul,2017,7,Summer,0,1,46.714285714285715,53.5,59.0,53.1,66.36363636363636,60.833333333333336,67.15384615384616,82.14285714285714,100.6,94.3125,88.76470588235294,83.83333333333333,79.42105263157895,75.45,71.85714285714286,68.5909090909091,65.6086956521739,62.875,60.36,58.03846153846154,55.888888888888886,59.82142857142857,64.34482758620689,66.76666666666667
485,2017-07-30,52,6324.0,1800,90,0.0,0.0,False,2017-07-30,30,Sun,Sun 30,30,Jul,2017,7,Summer,0,1,46.714285714285715,53.5,59.0,53.1,66.36363636363636,60.833333333333336,67.15384615384616,82.14285714285714,100.6,94.3125,88.76470588235294,83.83333333333333,79.42105263157895,75.45,71.85714285714286,68.5909090909091,65.6086956521739,62.875,60.36,58.03846153846154,55.888888888888886,59.82142857142857,64.34482758620689,66.76666666666667
486,2017-07-31,73,7818.0,1800,90,0.0,0.0,False,2017-07-31,31,Mon,Mon 31,31,Jul,2017,7,Summer,0,1,46.714285714285715,53.5,59.0,53.1,66.36363636363636,60.833333333333336,67.15384615384616,82.14285714285714,100.6,94.3125,88.76470588235294,83.83333333333333,79.42105263157895,75.45,71.85714285714286,68.5909090909091,65.6086956521739,62.875,60.36,58.03846153846154,55.888888888888886,59.82142857142857,64.34482758620689,66.76666666666667
487,2017-08-01,63,10476.0,1800,90,359.0,269.0,True,2017-08-01,31,Tue,Tue 31,01,Aug,2017,8,Summer,0,1,46.714285714285715,53.5,59.0,53.1,66.36363636363636,60.833333333333336,67.15384615384616,82.14285714285714,100.6,94.3125,88.76470588235294,83.83333333333333,79.42105263157895,75.45,71.85714285714286,68.5909090909091,65.6086956521739,62.875,60.36,58.03846153846154,55.888888888888886,59.82142857142857,64.34482758620689,66.76666666666667
488,2017-08-02,63,10068.0,1800,90,277.0,187.0,True,2017-08-02,31,Wed,Wed 31,02,Aug,2017,8,Summer,0,1,46.714285714285715,53.5,59.0,53.1,66.36363636363636,60.833333333333336,67.15384615384616,82.14285714285714,100.6,94.3125,88.76470588235294,83.83333333333333,79.42105263157895,75.45,71.85714285714286,68.5909090909091,65.6086956521739,62.875,60.36,58.03846153846154,55.888888888888886,59.82142857142857,64.34482758620689,66.76666666666667
489,2017-08-03,68,9372.0,1800,90,143.0,53.0,False,2017-08-03,31,Thu,Thu 31,03,Aug,2017,8,Summer,0,1,46.714285714285715,53.5,59.0,53.1,66.36363636363636,60.833333333333336,67.15384615384616,82.14285714285714,100.6,94.3125,88.76470588235294,83.83333333333333,79.42105263157895,75.45,71.85714285714286,68.5909090909091,65.6086956521739,62.875,60.36,58.03846153846154,55.888888888888886,59.82142857142857,64.34482758620689,66.76666666666667
490,2017-08-04,66,7506.0,1800,90,0.0,0.0,False,2017-08-04,31,Fri,Fri 31,04,Aug,2017,8,Summer,0,1,46.714285714285715,53.5,59.0,53.1,66.36363636363636,60.833333333333336,67.15384615384616,82.14285714285714,100.6,94.3125,88.76470588235294,83.83333333333333,79.42105263157895,75.45,71.85714285714286,68.5909090909091,65.6086956521739,62.875,60.36,58.03846153846154,55.888888888888886,59.82142857142857,64.34482758620689,66.76666666666667
491,2017-08-05,64,9672.0,1800,90,199.0,109.0,False,2017-08-05,31,Sat,Sat 31,05,Aug,2017,8,Summer,0,1,46.714285714285715,53.5,59.0,53.1,66.36363636363636,60.833333333333336,67.15384615384616,82.14285714285714,100.6,94.3125,88.76470588235294,83.83333333333333,79.42105263157895,75.45,71.85714285714286,68.5909090909091,65.6086956521739,62.875,60.36,58.03846153846154,55.888888888888886,59.82142857142857,64.34482758620689,66.76666666666667
492,2017-08-06,70,6654.0,1800,90,0.0,0.0,False,2017-08-06,31,Sun,Sun 31,06,Aug,2017,8,Summer,0,1,46.714285714285715,53.5,59.0,53.1,66.36363636363636,60.833333333333336,67.15384615384616,82.14285714285714,100.6,94.3125,88.76470588235294,83.83333333333333,79.42105263157895,75.45,71.85714285714286,68.5909090909091,65.6086956521739,62.875,60.36,58.03846153846154,55.888888888888886,59.82142857142857,64.34482758620689,66.76666666666667
493,2017-08-07,68,9174.0,1800,90,103.0,13.0,False,2017-08-07,32,Mon,Mon 32,07,Aug,2017,8,Summer,0,1,46.714285714285715,53.5,59.0,53.1,66.36363636363636,60.833333333333336,67.15384615384616,82.14285714285714,100.6,94.3125,88.76470588235294,83.83333333333333,79.42105263157895,75.45,71.85714285714286,68.5909090909091,65.6086956521739,62.875,60.36,58.03846153846154,55.888888888888886,59.82142857142857,64.34482758620689,66.76666666666667
494,2017-08-08,63,9186.0,1800,90,101.0,11.0,False,2017-08-08,32,Tue,Tue 32,08,Aug,2017,8,Summer,0,1,46.714285714285715,53.5,59.0,53.1,66.36363636363636,60.833333333333336,67.15384615384616,82.14285714285714,100.6,94.3125,88.76470588235294,83.83333333333333,79.42105263157895,75.45,71.85714285714286,68.5909090909091,65.6086956521739,62.875,60.36,58.03846153846154,55.888888888888886,59.82142857142857,64.34482758620689,66.76666666666667
495,2017-08-09,57,8712.0,1800,90,0.0,0.0,False,2017-08-09,32,Wed,Wed 32,09,Aug,2017,8,Summer,0,1,46.714285714285715,53.5,59.0,53.1,66.36363636363636,60.833333333333336,67.15384615384616,82.14285714285714,100.6,94.3125,88.76470588235294,83.83333333333333,79.42105263157895,75.45,71.85714285714286,68.5909090909091,65.6086956521739,62.875,60.36,58.03846153846154,55.888888888888886,59.82142857142857,64.34482758620689,66.76666666666667
496,2017-08-10,57,8016.0,1800,90,0.0,0.0,False,2017-08-10,32,Thu,Thu 32,10,Aug,2017,8,Summer,0,1,46.714285714285715,53.5,59.0,53.1,66.36363636363636,60.833333333333336,67.15384615384616,82.14285714285714,100.6,94.3125,88.76470588235294,83.83333333333333,79.42105263157895,75.45,71.85714285714286,68.5909090909091,65.6086956521739,62.875,60.36,58.03846153846154,55.888888888888886,59.82142857142857,64.34482758620689,66.76666666666667
497,2017-08-11,66,9426.0,1800,90,152.0,62.0,False,2017-08-11,32,Fri,Fri 32,11,Aug,2017,8,Summer,0,1,46.714285714285715,53.5,59.0,53.1,66.36363636363636,60.833333333333336,67.15384615384616,82.14285714285714,100.6,94.3125,88.76470588235294,83.83333333333333,79.42105263157895,75.45,71.85714285714286,68.5909090909091,65.6086956521739,62.875,60.36,58.03846153846154,55.888888888888886,59.82142857142857,64.34482758620689,66.76666666666667
498,2017-08-12,62,7548.0,1800,90,0.0,0.0,False,2017-08-12,32,Sat,Sat 32,12,Aug,2017,8,Summer,0,1,46.714285714285715,53.5,59.0,53.1,66.36363636363636,60.833333333333336,67.15384615384616,82.14285714285714,100.6,94.3125,88.76470588235294,83.83333333333333,79.42105263157895,75.45,71.85714285714286,68.5909090909091,65.6086956521739,62.875,60.36,58.03846153846154,55.888888888888886,59.82142857142857,64.34482758620689,66.76666666666667
499,2017-08-13,66,6408.0,1800,90,0.0,0.0,False,2017-08-13,32,Sun,Sun 32,13,Aug,2017,8,Summer,0,1,46.714285714285715,53.5,59.0,53.1,66.36363636363636,60.833333333333336,67.15384615384616,82.14285714285714,100.6,94.3125,88.76470588235294,83.83333333333333,79.42105263157895,75.45,71.85714285714286,68.5909090909091,65.6086956521739,62.875,60.36,58.03846153846154,55.888888888888886,59.82142857142857,64.34482758620689,66.76666666666667
500,2017-08-14,65,9360.0,1800,90,137.0,47.0,False,2017-08-14,33,Mon,Mon 33,14,Aug,2017,8,Summer,0,1,46.714285714285715,53.5,59.0,53.1,66.36363636363636,60.833333333333336,67.15384615384616,82.14285714285714,100.6,94.3125,88.76470588235294,83.83333333333333,79.42105263157895,75.45,71.85714285714286,68.5909090909091,65.6086956521739,62.875,60.36,58.03846153846154,55.888888888888886,59.82142857142857,64.34482758620689,66.76666666666667
501,2017-08-15,69,8844.0,1800,90,38.0,0.0,False,2017-08-15,33,Tue,Tue 33,15,Aug,2017,8,Summer,0,1,46.714285714285715,53.5,59.0,53.1,66.36363636363636,60.833333333333336,67.15384615384616,82.14285714285714,100.6,94.3125,88.76470588235294,83.83333333333333,79.42105263157895,75.45,71.85714285714286,68.5909090909091,65.6086956521739,62.875,60.36,58.03846153846154,55.888888888888886,59.82142857142857,64.34482758620689,66.76666666666667
502,2017-08-16,66,9114.0,1800,90,89.0,0.0,False,2017-08-16,33,Wed,Wed 33,16,Aug,2017,8,Summer,0,1,33.42857142857143,29.25,26.0,23.4,21.272727272727273,19.5,26.615384615384617,28.428571428571427,34.53333333333333,32.375,30.470588235294116,38.55555555555556,36.526315789473685,34.7,35.333333333333336,33.72727272727273,36.78260869565217,35.25,33.84,32.53846153846154,31.333333333333332,30.285714285714285,29.96551724137931,31.0
503,2017-08-17,59,9006.0,1800,90,61.0,0.0,False,2017-08-17,33,Thu,Thu 33,17,Aug,2017,8,Summer,0,1,33.42857142857143,29.25,26.0,23.4,21.272727272727273,19.5,26.615384615384617,28.428571428571427,34.53333333333333,32.375,30.470588235294116,38.55555555555556,36.526315789473685,34.7,35.333333333333336,33.72727272727273,36.78260869565217,35.25,33.84,32.53846153846154,31.333333333333332,30.285714285714285,29.96551724137931,31.0
504,2017-08-18,61,8796.0,1800,90,21.0,0.0,False,2017-08-18,33,Fri,Fri 33,18,Aug,2017,8,Summer,0,1,33.42857142857143,29.25,26.0,23.4,21.272727272727273,19.5,26.615384615384617,28.428571428571427,34.53333333333333,32.375,30.470588235294116,38.55555555555556,36.526315789473685,34.7,35.333333333333336,33.72727272727273,36.78260869565217,35.25,33.84,32.53846153846154,31.333333333333332,30.285714285714285,29.96551724137931,31.0
505,2017-08-19,52,8748.0,1800,90,2.0,0.0,False,2017-08-19,33,Sat,Sat 33,19,Aug,2017,8,Summer,0,1,33.42857142857143,29.25,26.0,23.4,21.272727272727273,19.5,26.615384615384617,28.428571428571427,34.53333333333333,32.375,30.470588235294116,38.55555555555556,36.526315789473685,34.7,35.333333333333336,33.72727272727273,36.78260869565217,35.25,33.84,32.53846153846154,31.333333333333332,30.285714285714285,29.96551724137931,31.0
506,2017-08-20,61,8406.0,1800,90,0.0,0.0,False,2017-08-20,33,Sun,Sun 33,20,Aug,2017,8,Summer,0,1,33.42857142857143,29.25,26.0,23.4,21.272727272727273,19.5,26.615384615384617,28.428571428571427,34.53333333333333,32.375,30.470588235294116,38.55555555555556,36.526315789473685,34.7,35.333333333333336,33.72727272727273,36.78260869565217,35.25,33.84,32.53846153846154,31.333333333333332,30.285714285714285,29.96551724137931,31.0
507,2017-08-21,66,8316.0,1800,90,0.0,0.0,False,2017-08-21,34,Mon,Mon 34,21,Aug,2017,8,Summer,0,1,33.42857142857143,29.25,26.0,23.4,21.272727272727273,19.5,26.615384615384617,28.428571428571427,34.53333333333333,32.375,30.470588235294116,38.55555555555556,36.526315789473685,34.7,35.333333333333336,33.72727272727273,36.78260869565217,35.25,33.84,32.53846153846154,31.333333333333332,30.285714285714285,29.96551724137931,31.0
508,2017-08-22,76,8556.0,1800,90,0.0,0.0,False,2017-08-22,34,Tue,Tue 34,22,Aug,2017,8,Summer,0,1,33.42857142857143,29.25,26.0,23.4,21.272727272727273,19.5,26.615384615384617,28.428571428571427,34.53333333333333,32.375,30.470588235294116,38.55555555555556,36.526315789473685,34.7,35.333333333333336,33.72727272727273,36.78260869565217,35.25,33.84,32.53846153846154,31.333333333333332,30.285714285714285,29.96551724137931,31.0
509,2017-08-23,74,7602.0,1800,90,0.0,0.0,False,2017-08-23,34,Wed,Wed 34,23,Aug,2017,8,Summer,0,1,33.42857142857143,29.25,26.0,23.4,21.272727272727273,19.5,26.615384615384617,28.428571428571427,34.53333333333333,32.375,30.470588235294116,38.55555555555556,36.526315789473685,34.7,35.333333333333336,33.72727272727273,36.78260869565217,35.25,33.84,32.53846153846154,31.333333333333332,30.285714285714285,29.96551724137931,31.0
510,2017-08-24,72,9156.0,1800,90,104.0,14.0,False,2017-08-24,34,Thu,Thu 34,24,Aug,2017,8,Summer,0,1,33.42857142857143,29.25,26.0,23.4,21.272727272727273,19.5,26.615384615384617,28.428571428571427,34.53333333333333,32.375,30.470588235294116,38.55555555555556,36.526315789473685,34.7,35.333333333333336,33.72727272727273,36.78260869565217,35.25,33.84,32.53846153846154,31.333333333333332,30.285714285714285,29.96551724137931,31.0
511,2017-08-25,75,7092.0,1800,90,0.0,0.0,False,2017-08-25,34,Fri,Fri 34,25,Aug,2017,8,Summer,0,1,33.42857142857143,29.25,26.0,23.4,21.272727272727273,19.5,26.615384615384617,28.428571428571427,34.53333333333333,32.375,30.470588235294116,38.55555555555556,36.526315789473685,34.7,35.333333333333336,33.72727272727273,36.78260869565217,35.25,33.84,32.53846153846154,31.333333333333332,30.285714285714285,29.96551724137931,31.0
512,2017-08-26,72,8880.0,1800,90,48.0,0.0,False,2017-08-26,34,Sat,Sat 34,26,Aug,2017,8,Summer,0,1,33.42857142857143,29.25,26.0,23.4,21.272727272727273,19.5,26.615384615384617,28.428571428571427,34.53333333333333,32.375,30.470588235294116,38.55555555555556,36.526315789473685,34.7,35.333333333333336,33.72727272727273,36.78260869565217,35.25,33.84,32.53846153846154,31.333333333333332,30.285714285714285,29.96551724137931,31.0
513,2017-08-27,68,7386.0,1800,90,0.0,0.0,False,2017-08-27,34,Sun,Sun 34,27,Aug,2017,8,Summer,0,1,33.42857142857143,29.25,26.0,23.4,21.272727272727273,19.5,26.615384615384617,28.428571428571427,34.53333333333333,32.375,30.470588235294116,38.55555555555556,36.526315789473685,34.7,35.333333333333336,33.72727272727273,36.78260869565217,35.25,33.84,32.53846153846154,31.333333333333332,30.285714285714285,29.96551724137931,31.0
514,2017-08-28,73,7566.0,1800,90,0.0,0.0,False,2017-08-28,35,Mon,Mon 35,28,Aug,2017,8,Summer,0,1,33.42857142857143,29.25,26.0,23.4,21.272727272727273,19.5,26.615384615384617,28.428571428571427,34.53333333333333,32.375,30.470588235294116,38.55555555555556,36.526315789473685,34.7,35.333333333333336,33.72727272727273,36.78260869565217,35.25,33.84,32.53846153846154,31.333333333333332,30.285714285714285,29.96551724137931,31.0
515,2017-08-29,66,9546.0,1800,90,176.0,86.0,False,2017-08-29,35,Tue,Tue 35,29,Aug,2017,8,Summer,0,1,33.42857142857143,29.25,26.0,23.4,21.272727272727273,19.5,26.615384615384617,28.428571428571427,34.53333333333333,32.375,30.470588235294116,38.55555555555556,36.526315789473685,34.7,35.333333333333336,33.72727272727273,36.78260869565217,35.25,33.84,32.53846153846154,31.333333333333332,30.285714285714285,29.96551724137931,31.0
516,2017-08-30,62,6924.0,1800,90,0.0,0.0,False,2017-08-30,35,Wed,Wed 35,30,Aug,2017,8,Summer,0,1,33.42857142857143,29.25,26.0,23.4,21.272727272727273,19.5,26.615384615384617,28.428571428571427,34.53333333333333,32.375,30.470588235294116,38.55555555555556,36.526315789473685,34.7,35.333333333333336,33.72727272727273,36.78260869565217,35.25,33.84,32.53846153846154,31.333333333333332,30.285714285714285,29.96551724137931,31.0
517,2017-08-31,69,7710.0,1800,90,0.0,0.0,False,2017-08-31,35,Thu,Thu 35,31,Aug,2017,8,Summer,0,1,33.42857142857143,29.25,26.0,23.4,21.272727272727273,19.5,26.615384615384617,28.428571428571427,34.53333333333333,32.375,30.470588235294116,38.55555555555556,36.526315789473685,34.7,35.333333333333336,33.72727272727273,36.78260869565217,35.25,33.84,32.53846153846154,31.333333333333332,30.285714285714285,29.96551724137931,31.0
